Date,Event name,Region,Event count
2025013112,vendas,State of Minas Gerais,1
2025013112,vendas,State of Para,1
2025013112,vendas,State of Rio Grande do Sul,1
2025013114,vendas,Florida,1
2025013114,vendas,State of Bahia,1
2025013114,vendas,State of Minas Gerais,1
2025013115,vendas,Illinois,1
2025013115,vendas,State of Espirito Santo,1
2025013115,vendas,State of Minas Gerais,1
2025013116,vendas,Federal District,1
2025013116,vendas,State of Rio de Janeiro,1
2025013116,vendas,State of Santa Catarina,1
2025013117,vendas,State of Bahia,1
2025013117,vendas,State of Minas Gerais,1
2025013117,vendas,State of Pernambuco,1
2025013118,vendas,State of Paraiba,1
2025013118,vendas,State of Parana,1
2025013119,vendas,State of Bahia,1
2025013119,vendas,State of Parana,1
2025013120,vendas,Ceara,1
2025013122,vendas,State of Bahia,1
2025013122,vendas,State of Santa Catarina,1
2025013123,vendas,State of Minas Gerais,1
2025013123,vendas,State of Rio de Janeiro,1
2025020101,vendas,Santo Andre,1
2025020103,vendas,Santo Andre,1
2025020106,vendas,State of Rio de Janeiro,1
2025020108,vendas,State of Minas Gerais,1
2025020108,vendas,State of Pernambuco,1
2025020108,vendas,State of Rio de Janeiro,1
2025020110,vendas,Indiana,1
2025020110,vendas,Ohio,1
2025020110,vendas,State of Goias,1
2025020110,vendas,State of Minas Gerais,1
2025020110,vendas,State of Rio Grande do Sul,1
2025020110,vendas,State of Rio de Janeiro,1
2025020111,vendas,State of Santa Catarina,1
2025020112,vendas,State of Espirito Santo,1
2025020112,vendas,State of Paraiba,1
2025020113,vendas,State of Rio de Janeiro,1
2025020114,vendas,San Luis Potosi,1
2025020114,vendas,State of Bahia,1
2025020114,vendas,State of Espirito Santo,1
2025020115,vendas,State of Para,1
2025020116,vendas,State of Goias,1
2025020116,vendas,State of Rio Grande do Sul,1
2025020116,vendas,State of Rio de Janeiro,1
2025020116,vendas,State of Santa Catarina,1
2025020117,vendas,State of Bahia,1
2025020117,vendas,State of Minas Gerais,1
2025020117,vendas,State of Rio Grande do Sul,1
2025020117,vendas,State of Rio de Janeiro,1
2025020119,vendas,State of Bahia,1
2025020119,vendas,State of Santa Catarina,1
2025020120,vendas,State of Minas Gerais,1
2025020121,vendas,State of Bahia,1
2025020121,vendas,State of Minas Gerais,1
2025020121,vendas,State of Rio Grande do Sul,1
2025020122,vendas,State of Minas Gerais,1
2025020123,vendas,State of Rio de Janeiro,1
2025020201,vendas,Santo Andre,1
2025020208,vendas,State of Parana,1
2025020209,vendas,Federal District,1
2025020209,vendas,Florida,1
2025020209,vendas,State of Minas Gerais,1
2025020209,vendas,State of Rio Grande do Sul,1
2025020210,vendas,State of Parana,1
2025020211,vendas,State of Minas Gerais,1
2025020211,vendas,State of Parana,1
2025020211,vendas,State of Santa Catarina,1
2025020212,vendas,State of Goias,1
2025020212,vendas,State of Maranhao,1
2025020213,vendas,State of Minas Gerais,1
2025020213,vendas,State of Rio Grande do Sul,1
2025020213,vendas,State of Rio de Janeiro,1
2025020214,vendas,State of Bahia,1
2025020214,vendas,State of Espirito Santo,1
2025020214,vendas,State of Goias,1
2025020214,vendas,State of Rio de Janeiro,1
2025020215,vendas,Ceara,1
2025020215,vendas,State of Parana,1
2025020216,vendas,State of Bahia,1
2025020216,vendas,State of Pernambuco,1
2025020216,vendas,State of Rio de Janeiro,1
2025020217,vendas,State of Espirito Santo,1
2025020217,vendas,State of Parana,1
2025020217,vendas,Texas,1
2025020218,vendas,State of Maranhao,1
2025020218,vendas,State of Rio de Janeiro,1
2025020220,vendas,New York,1
2025020221,vendas,State of Santa Catarina,1
2025020222,vendas,State of Rio de Janeiro,1
2025020223,vendas,State of Parana,1
2025020223,vendas,State of Rio Grande do Sul,1
2025020223,vendas,State of Rio de Janeiro,1
2025020300,vendas,State of Parana,1
2025020301,vendas,State of Rio de Janeiro,1
2025020301,vendas,Santo Andre,1
2025020303,vendas,Santo Andre,1
2025020305,vendas,Ceara,1
2025020305,vendas,State of Alagoas,1
2025020307,vendas,State of Parana,1
2025020307,vendas,State of Rio Grande do Sul,1
2025020307,vendas,State of Santa Catarina,1
2025020308,vendas,State of Parana,1
2025020309,vendas,Ceara,1
2025020309,vendas,State of Alagoas,1
2025020309,vendas,State of Goias,1
2025020309,vendas,State of Mato Grosso,1
2025020309,vendas,State of Pernambuco,1
2025020309,vendas,State of Santa Catarina,1
2025020310,vendas,Federal District,1
2025020310,vendas,State of Minas Gerais,1
2025020310,vendas,State of Para,1
2025020311,vendas,State of Bahia,1
2025020311,vendas,State of Espirito Santo,1
2025020311,vendas,State of Goias,1
2025020311,vendas,State of Pernambuco,1
2025020311,vendas,State of Rio Grande do Sul,1
2025020312,vendas,State of Rio de Janeiro,1
2025020312,vendas,State of Santa Catarina,1
2025020313,vendas,State of Bahia,1
2025020313,vendas,State of Espirito Santo,1
2025020314,vendas,State of Alagoas,1
2025020314,vendas,State of Espirito Santo,1
2025020314,vendas,State of Rio de Janeiro,1
2025020315,vendas,New York,1
2025020315,vendas,State of Bahia,1
2025020315,vendas,State of Espirito Santo,1
2025020315,vendas,State of Goias,1
2025020315,vendas,State of Minas Gerais,1
2025020316,vendas,Virginia,1
2025020317,vendas,Federal District,1
2025020317,vendas,State of Bahia,1
2025020318,vendas,Santiago Metropolitan Region,1
2025020318,vendas,State of Minas Gerais,1
2025020318,vendas,State of Para,1
2025020318,vendas,State of Rio Grande do Sul,1
2025020319,vendas,Florida,1
2025020319,vendas,State of Bahia,1
2025020319,vendas,State of Espirito Santo,1
2025020319,vendas,State of Mato Grosso,1
2025020320,vendas,State of Rio Grande do Sul,1
2025020320,vendas,State of Rio de Janeiro,1
2025020322,vendas,State of Espirito Santo,1
2025020322,vendas,State of Minas Gerais,1
2025020322,vendas,State of Paraiba,1
2025020322,vendas,State of Rio Grande do Sul,1
2025020323,vendas,State of Bahia,1
2025020323,vendas,State of Parana,1
2025020323,vendas,State of Rio Grande do Sul,1
2025020323,vendas,State of Santa Catarina,1
2025020400,vendas,State of Parana,1
2025020400,vendas,State of Rio Grande do Sul,1
2025020401,vendas,State of Parana,1
2025020401,vendas,State of Rio de Janeiro,1
2025020402,vendas,Santo Andre,1
2025020403,vendas,Santo Andre,1
2025020404,vendas,State of Mato Grosso,1
2025020404,vendas,State of Parana,1
2025020404,vendas,State of Rio Grande do Sul,1
2025020404,vendas,Santo Andre,1
2025020406,vendas,State of Rio Grande do Sul,1
2025020406,vendas,State of Rio de Janeiro,1
2025020406,vendas,State of Santa Catarina,1
2025020407,vendas,State of Espirito Santo,1
2025020407,vendas,State of Parana,1
2025020408,vendas,State of Goias,1
2025020408,vendas,State of Rio de Janeiro,1
2025020409,vendas,Ceara,1
2025020409,vendas,State of Minas Gerais,1
2025020409,vendas,State of Parana,1
2025020409,vendas,State of Sergipe,1
2025020410,vendas,Ceara,1
2025020410,vendas,State of Goias,1
2025020410,vendas,State of Rio Grande do Sul,1
2025020411,vendas,Ceara,1
2025020411,vendas,State of Rio Grande do Sul,1
2025020412,vendas,California,1
2025020412,vendas,Federal District,1
2025020412,vendas,New York,1
2025020412,vendas,State of Goias,1
2025020412,vendas,State of Minas Gerais,1
2025020413,vendas,Florida,1
2025020413,vendas,State of Alagoas,1
2025020413,vendas,State of Minas Gerais,1
2025020414,vendas,State of Minas Gerais,1
2025020414,vendas,State of Santa Catarina,1
2025020415,vendas,State of Minas Gerais,1
2025020415,vendas,State of Pernambuco,1
2025020415,vendas,State of Piaui,1
2025020415,vendas,State of Rio de Janeiro,1
2025020416,vendas,Federal District,1
2025020416,vendas,State of Bahia,1
2025020416,vendas,State of Espirito Santo,1
2025020416,vendas,State of Minas Gerais,1
2025020416,vendas,State of Tocantins,1
2025020417,vendas,County Dublin,1
2025020417,vendas,State of Minas Gerais,1
2025020417,vendas,State of Rio de Janeiro,1
2025020417,vendas,State of Tocantins,1
2025020418,vendas,Santiago Metropolitan Region,1
2025020418,vendas,State of Minas Gerais,1
2025020418,vendas,State of Rio Grande do Sul,1
2025020419,vendas,Ceara,1
2025020419,vendas,Mexico City,1
2025020419,vendas,State of Goias,1
2025020419,vendas,State of Santa Catarina,1
2025020419,vendas,State of Tocantins,1
2025020419,vendas,Utah,1
2025020420,vendas,State of Sergipe,1
2025020421,vendas,State of Bahia,1
2025020421,vendas,State of Minas Gerais,1
2025020421,vendas,State of Rio Grande do Sul,1
2025020422,vendas,Federal District,1
2025020422,vendas,State of Bahia,1
2025020423,vendas,State of Amapa,1
2025020423,vendas,State of Parana,1
2025020423,vendas,State of Rio Grande do Sul,1
2025020423,vendas,State of Rio de Janeiro,1
2025020423,vendas,State of Santa Catarina,1
2025020502,vendas,Santo Andre,1
2025020505,vendas,Santo Andre,1
2025020506,vendas,State of Santa Catarina,1
2025020507,vendas,Michigan,1
2025020508,vendas,State of Minas Gerais,1
2025020508,vendas,State of Rio Grande do Sul,1
2025020508,vendas,State of Rio de Janeiro,1
2025020509,vendas,Missouri,1
2025020509,vendas,State of Goias,1
2025020509,vendas,State of Rio Grande do Norte,1
2025020509,vendas,State of Santa Catarina,1
2025020510,vendas,Ceara,1
2025020510,vendas,State of Espirito Santo,1
2025020510,vendas,State of Pernambuco,1
2025020510,vendas,State of Santa Catarina,1
2025020510,vendas,Zurich,1
2025020511,vendas,Florida,1
2025020511,vendas,Minnesota,1
2025020511,vendas,State of Espirito Santo,1
2025020511,vendas,State of Goias,1
2025020511,vendas,State of Minas Gerais,1
2025020512,vendas,State of Rio Grande do Norte,1
2025020513,vendas,Ceara,1
2025020513,vendas,State of Rio Grande do Sul,1
2025020514,vendas,Ceara,1
2025020514,vendas,Federal District,1
2025020514,vendas,State of Espirito Santo,1
2025020515,vendas,Lima Province,1
2025020515,vendas,State of Bahia,1
2025020515,vendas,State of Mato Grosso do Sul,1
2025020515,vendas,State of Minas Gerais,1
2025020516,vendas,Ceara,1
2025020516,vendas,Community of Madrid,1
2025020516,vendas,South Australia,1
2025020516,vendas,State of Bahia,1
2025020516,vendas,State of Espirito Santo,1
2025020516,vendas,State of Para,1
2025020517,vendas,State of Rio Grande do Norte,1
2025020518,vendas,State of Espirito Santo,1
2025020518,vendas,State of Piaui,1
2025020518,vendas,State of Rio Grande do Sul,1
2025020519,vendas,(not set),1
2025020519,vendas,State of Bahia,1
2025020519,vendas,State of Sergipe,1
2025020520,vendas,Ceara,1
2025020520,vendas,State of Espirito Santo,1
2025020520,vendas,State of Maranhao,1
2025020520,vendas,State of Rio Grande do Sul,1
2025020521,vendas,State of Goias,1
2025020521,vendas,State of Minas Gerais,1
2025020521,vendas,State of Para,1
2025020522,vendas,State of Goias,1
2025020522,vendas,State of Parana,1
2025020522,vendas,State of Rio de Janeiro,1
2025020522,vendas,State of Santa Catarina,1
2025020522,vendas,State of Sergipe,1
2025020523,vendas,State of Espirito Santo,1
2025020600,vendas,Georgia,1
2025020600,vendas,State of Parana,1
2025020600,vendas,State of Rio Grande do Sul,1
2025020600,vendas,State of Rio de Janeiro,1
2025020601,vendas,State of Minas Gerais,1
2025020603,vendas,State of Santa Catarina,1
2025020603,vendas,Santo Andre,1
2025020605,vendas,Cairo Governorate,1
2025020605,vendas,State of Goias,1
2025020605,vendas,State of Rio Grande do Sul,1
2025020607,vendas,State of Goias,1
2025020608,vendas,State of Goias,1
2025020608,vendas,State of Para,1
2025020608,vendas,State of Rio Grande do Sul,1
2025020608,vendas,State of Rio de Janeiro,1
2025020608,vendas,State of Sergipe,1
2025020609,vendas,State of Goias,1
2025020609,vendas,State of Pernambuco,1
2025020609,vendas,State of Rio Grande do Sul,1
2025020609,vendas,State of Rio de Janeiro,1
2025020610,vendas,Colorado,1
2025020610,vendas,Minnesota,1
2025020610,vendas,State of Amazonas,1
2025020610,vendas,State of Espirito Santo,1
2025020610,vendas,State of Minas Gerais,1
2025020611,vendas,State of Rio Grande do Norte,1
2025020612,vendas,British Columbia,1
2025020612,vendas,Federal District,1
2025020612,vendas,State of Para,1
2025020612,vendas,State of Santa Catarina,1
2025020613,vendas,Ceara,1
2025020613,vendas,State of Bahia,1
2025020613,vendas,State of Rio Grande do Sul,1
2025020614,vendas,Federal District,1
2025020614,vendas,State of Bahia,1
2025020614,vendas,State of Minas Gerais,1
2025020614,vendas,State of Para,1
2025020614,vendas,State of Rio de Janeiro,1
2025020615,vendas,State of Bahia,1
2025020616,vendas,New York,1
2025020616,vendas,State of Rio Grande do Sul,1
2025020616,vendas,State of Rio de Janeiro,1
2025020617,vendas,Pennsylvania,1
2025020617,vendas,State of Minas Gerais,1
2025020617,vendas,State of Rio Grande do Sul,1
2025020618,vendas,Ceara,1
2025020618,vendas,Florida,1
2025020618,vendas,State of Goias,1
2025020620,vendas,State of Minas Gerais,1
2025020620,vendas,State of Parana,1
2025020620,vendas,State of Santa Catarina,1
2025020621,vendas,State of Minas Gerais,1
2025020621,vendas,State of Rio de Janeiro,1
2025020622,vendas,Durango,1
2025020622,vendas,State of Rio Grande do Sul,1
2025020622,vendas,State of Rio de Janeiro,1
2025020622,vendas,State of Santa Catarina,1
2025020623,vendas,Ceara,1
2025020700,vendas,State of Minas Gerais,1
2025020700,vendas,State of Parana,1
2025020702,vendas,State of Parana,1
2025020705,vendas,State of Parana,1
2025020706,vendas,State of Rio de Janeiro,1
2025020707,vendas,Ceara,1
2025020707,vendas,State of Minas Gerais,1
2025020707,vendas,State of Rio Grande do Sul,1
2025020708,vendas,State of Espirito Santo,1
2025020710,vendas,Federal District,1
2025020710,vendas,Mendoza Province,1
2025020710,vendas,State of Bahia,1
2025020710,vendas,State of Espirito Santo,1
2025020710,vendas,State of Minas Gerais,1
2025020711,vendas,New York,1
2025020711,vendas,State of Goias,1
2025020711,vendas,State of Minas Gerais,1
2025020711,vendas,State of Rio Grande do Sul,1
2025020712,vendas,State of Minas Gerais,1
2025020713,vendas,Florida,1
2025020713,vendas,State of Bahia,1
2025020713,vendas,State of Santa Catarina,1
2025020714,vendas,Ceara,1
2025020714,vendas,State of Minas Gerais,1
2025020714,vendas,State of Rio Grande do Sul,1
2025020715,vendas,Massachusetts,1
2025020715,vendas,State of Espirito Santo,1
2025020715,vendas,State of Minas Gerais,1
2025020715,vendas,State of Para,1
2025020715,vendas,State of Parana,1
2025020715,vendas,State of Santa Catarina,1
2025020715,vendas,Texas,1
2025020716,vendas,State of Espirito Santo,1
2025020716,vendas,State of Minas Gerais,1
2025020716,vendas,State of Parana,1
2025020716,vendas,State of Rio Grande do Sul,1
2025020717,vendas,State of Bahia,1
2025020717,vendas,Texas,1
2025020718,vendas,State of Rio Grande do Sul,1
2025020719,vendas,Georgia,1
2025020719,vendas,State of Rio Grande do Sul,1
2025020719,vendas,State of Santa Catarina,1
2025020720,vendas,State of Bahia,1
2025020721,vendas,Lisbon,1
2025020721,vendas,State of Parana,1
2025020721,vendas,State of Pernambuco,1
2025020722,vendas,Ceara,1
2025020722,vendas,State of Goias,1
2025020722,vendas,State of Parana,1
2025020722,vendas,State of Pernambuco,1
2025020722,vendas,State of Rio de Janeiro,1
2025020722,vendas,State of Sergipe,1
2025020723,vendas,State of Parana,1
2025020723,vendas,State of Rio Grande do Sul,1
2025020723,vendas,State of Rio de Janeiro,1
2025020800,vendas,State of Rio de Janeiro,1
2025020801,vendas,State of Minas Gerais,1
2025020803,vendas,State of Parana,1
2025020803,vendas,Santo Andre,1
2025020806,vendas,State of Rio Grande do Sul,1
2025020807,vendas,State of Bahia,1
2025020807,vendas,State of Rio de Janeiro,1
2025020808,vendas,State of Minas Gerais,1
2025020808,vendas,State of Parana,1
2025020808,vendas,State of Pernambuco,1
2025020808,vendas,State of Rio Grande do Sul,1
2025020808,vendas,State of Rio de Janeiro,1
2025020808,vendas,State of Sergipe,1
2025020809,vendas,Ceara,1
2025020809,vendas,County Dublin,1
2025020809,vendas,State of Tocantins,1
2025020809,vendas,West Virginia,1
2025020810,vendas,State of Minas Gerais,1
2025020810,vendas,State of Parana,1
2025020811,vendas,(not set),1
2025020811,vendas,Bavaria,1
2025020811,vendas,State of Bahia,1
2025020811,vendas,State of Goias,1
2025020812,vendas,Ceara,1
2025020812,vendas,State of Mato Grosso do Sul,1
2025020812,vendas,State of Parana,1
2025020812,vendas,State of Santa Catarina,1
2025020813,vendas,State of Espirito Santo,1
2025020813,vendas,State of Rio de Janeiro,1
2025020814,vendas,England,1
2025020814,vendas,State of Rio de Janeiro,1
2025020815,vendas,Ceara,1
2025020815,vendas,State of Minas Gerais,1
2025020815,vendas,State of Parana,1
2025020815,vendas,State of Rio de Janeiro,1
2025020816,vendas,State of Parana,1
2025020816,vendas,State of Santa Catarina,1
2025020817,vendas,State of Bahia,1
2025020817,vendas,State of Goias,1
2025020817,vendas,State of Minas Gerais,1
2025020819,vendas,State of Parana,1
2025020821,vendas,State of Rio Grande do Sul,1
2025020821,vendas,State of Rio de Janeiro,1
2025020822,vendas,Santo Andre,1
2025020823,vendas,State of Parana,1
2025020906,vendas,State of Rio Grande do Sul,1
2025020906,vendas,State of Sergipe,1
2025020909,vendas,State of Minas Gerais,1
2025020909,vendas,State of Parana,1
2025020909,vendas,State of Rio de Janeiro,1
2025020910,vendas,State of Alagoas,1
2025020910,vendas,State of Minas Gerais,1
2025020911,vendas,State of Rio Grande do Sul,1
2025020911,vendas,State of Santa Catarina,1
2025020912,vendas,State of Santa Catarina,1
2025020913,vendas,State of Parana,1
2025020914,vendas,State of Rio Grande do Sul,1
2025020915,vendas,State of Rio de Janeiro,1
2025020916,vendas,State of Parana,1
2025020917,vendas,Ceara,1
2025020917,vendas,State of Minas Gerais,1
2025020917,vendas,State of Parana,1
2025020917,vendas,State of Rio de Janeiro,1
2025020918,vendas,State of Rio Grande do Sul,1
2025020918,vendas,State of Rio de Janeiro,1
2025020919,vendas,North Holland,1
2025020919,vendas,State of Espirito Santo,1
2025020920,vendas,State of Goias,1
2025020920,vendas,State of Parana,1
2025020921,vendas,Federal District,1
2025020921,vendas,State of Minas Gerais,1
2025020921,vendas,State of Rio Grande do Sul,1
2025020922,vendas,Buenos Aires,1
2025020922,vendas,State of Minas Gerais,1
2025020923,vendas,State of Espirito Santo,1
2025020923,vendas,State of Goias,1
2025020923,vendas,State of Rio Grande do Sul,1
2025021001,vendas,Santo Andre,1
2025021002,vendas,State of Parana,1
2025021002,vendas,State of Rio Grande do Sul,1
2025021003,vendas,State of Rio de Janeiro,1
2025021004,vendas,State of Rio Grande do Sul,1
2025021006,vendas,Ceara,1
2025021006,vendas,State of Parana,1
2025021006,vendas,State of Rio Grande do Sul,1
2025021007,vendas,State of Minas Gerais,1
2025021007,vendas,State of Rio Grande do Sul,1
2025021007,vendas,State of Rio de Janeiro,1
2025021008,vendas,Ceara,1
2025021008,vendas,England,1
2025021008,vendas,State of Goias,1
2025021008,vendas,State of Rio de Janeiro,1
2025021009,vendas,State of Para,1
2025021009,vendas,State of Pernambuco,1
2025021009,vendas,State of Rio Grande do Sul,1
2025021010,vendas,State of Bahia,1
2025021010,vendas,State of Rio Grande do Sul,1
2025021011,vendas,Federal District,1
2025021011,vendas,Massachusetts,1
2025021011,vendas,State of Goias,1
2025021012,vendas,Ceara,1
2025021012,vendas,State of Rio Grande do Sul,1
2025021012,vendas,Texas,1
2025021013,vendas,Ceara,1
2025021013,vendas,State of Parana,1
2025021013,vendas,Texas,1
2025021014,vendas,Federal District,1
2025021014,vendas,State of Mato Grosso,1
2025021014,vendas,State of Minas Gerais,1
2025021015,vendas,Indiana,1
2025021015,vendas,State of Tocantins,1
2025021016,vendas,England,1
2025021016,vendas,Federal District,1
2025021016,vendas,Illinois,1
2025021016,vendas,State of Bahia,1
2025021016,vendas,State of Minas Gerais,1
2025021016,vendas,State of Pernambuco,1
2025021017,vendas,Ceara,1
2025021017,vendas,Federal District,1
2025021017,vendas,Illinois,1
2025021017,vendas,State of Bahia,1
2025021017,vendas,State of Minas Gerais,1
2025021017,vendas,State of Rio Grande do Norte,1
2025021017,vendas,State of Rio Grande do Sul,1
2025021017,vendas,Texas,1
2025021018,vendas,Minnesota,1
2025021018,vendas,State of Minas Gerais,1
2025021018,vendas,State of Para,1
2025021019,vendas,State of Goias,1
2025021019,vendas,State of Para,1
2025021019,vendas,State of Rio Grande do Sul,1
2025021019,vendas,State of Santa Catarina,1
2025021020,vendas,State of Minas Gerais,1
2025021021,vendas,State of Bahia,1
2025021021,vendas,State of Goias,1
2025021021,vendas,State of Rio Grande do Sul,1
2025021022,vendas,State of Rio Grande do Sul,1
2025021023,vendas,Ceara,1
2025021023,vendas,State of Rio de Janeiro,1
2025021101,vendas,State of Parana,1
2025021101,vendas,State of Rio de Janeiro,1
2025021102,vendas,Santo Andre,1
2025021103,vendas,State of Bahia,1
2025021104,vendas,State of Minas Gerais,1
2025021104,vendas,State of Para,1
2025021105,vendas,State of Rio de Janeiro,1
2025021106,vendas,State of Minas Gerais,1
2025021106,vendas,State of Rio Grande do Sul,1
2025021107,vendas,Ceara,1
2025021107,vendas,State of Rio Grande do Sul,1
2025021108,vendas,Minnesota,1
2025021109,vendas,New York,1
2025021109,vendas,State of Bahia,1
2025021109,vendas,State of Santa Catarina,1
2025021110,vendas,State of Minas Gerais,1
2025021110,vendas,State of Rio Grande do Sul,1
2025021110,vendas,State of Santa Catarina,1
2025021111,vendas,State of Para,1
2025021112,vendas,California,1
2025021112,vendas,Ceara,1
2025021112,vendas,New York,1
2025021112,vendas,State of Espirito Santo,1
2025021112,vendas,State of Rio Grande do Sul,1
2025021113,vendas,(not set),1
2025021114,vendas,Federal District,1
2025021114,vendas,State of Bahia,1
2025021114,vendas,State of Goias,1
2025021115,vendas,Ceara,1
2025021115,vendas,State of Bahia,1
2025021115,vendas,State of Espirito Santo,1
2025021115,vendas,State of Santa Catarina,1
2025021116,vendas,Ceara,1
2025021116,vendas,State of Minas Gerais,1
2025021116,vendas,State of Rio Grande do Sul,1
2025021117,vendas,Ceara,1
2025021117,vendas,Missouri,1
2025021117,vendas,State of Pernambuco,1
2025021118,vendas,Ceara,1
2025021118,vendas,State of Alagoas,1
2025021118,vendas,State of Santa Catarina,1
2025021119,vendas,State of Bahia,1
2025021119,vendas,State of Minas Gerais,1
2025021119,vendas,State of Rio Grande do Sul,1
2025021120,vendas,Pennsylvania,1
2025021120,vendas,State of Minas Gerais,1
2025021120,vendas,State of Paraiba,1
2025021120,vendas,State of Parana,1
2025021121,vendas,Pennsylvania,1
2025021121,vendas,State of Parana,1
2025021121,vendas,State of Rio Grande do Sul,1
2025021121,vendas,State of Rio de Janeiro,1
2025021122,vendas,State of Espirito Santo,1
2025021122,vendas,State of Goias,1
2025021122,vendas,State of Parana,1
2025021123,vendas,Quintana Roo,1
2025021123,vendas,State of Goias,1
2025021123,vendas,State of Parana,1
2025021200,vendas,State of Parana,1
2025021201,vendas,State of Rio Grande do Norte,1
2025021201,vendas,State of Rio de Janeiro,1
2025021203,vendas,State of Rio de Janeiro,1
2025021203,vendas,Santo Andre,1
2025021204,vendas,Santo Andre,1
2025021205,vendas,Santo Andre,1
2025021206,vendas,State of Espirito Santo,1
2025021206,vendas,State of Rio de Janeiro,1
2025021207,vendas,State of Minas Gerais,1
2025021207,vendas,State of Rio Grande do Sul,1
2025021208,vendas,State of Minas Gerais,1
2025021208,vendas,State of Parana,1
2025021208,vendas,State of Rio de Janeiro,1
2025021209,vendas,Minnesota,1
2025021209,vendas,State of Alagoas,1
2025021209,vendas,State of Bahia,1
2025021209,vendas,State of Minas Gerais,1
2025021209,vendas,Virginia,1
2025021210,vendas,State of Espirito Santo,1
2025021210,vendas,State of Mato Grosso do Sul,1
2025021210,vendas,State of Santa Catarina,1
2025021211,vendas,Federal District,1
2025021211,vendas,State of Minas Gerais,1
2025021211,vendas,State of Rio Grande do Sul,1
2025021212,vendas,Ceara,1
2025021212,vendas,Mexico City,1
2025021212,vendas,State of Maranhao,1
2025021212,vendas,State of Minas Gerais,1
2025021213,vendas,State of Para,1
2025021213,vendas,State of Rio Grande do Norte,1
2025021213,vendas,State of Santa Catarina,1
2025021214,vendas,Ceara,1
2025021214,vendas,Florida,1
2025021214,vendas,State of Amazonas,1
2025021214,vendas,State of Minas Gerais,1
2025021214,vendas,State of Sergipe,1
2025021215,vendas,Ceara,1
2025021215,vendas,Illinois,1
2025021215,vendas,State of Amazonas,1
2025021215,vendas,State of Goias,1
2025021215,vendas,State of Rio Grande do Norte,1
2025021215,vendas,State of Rio de Janeiro,1
2025021216,vendas,Sindh,1
2025021216,vendas,State of Minas Gerais,1
2025021216,vendas,State of Para,1
2025021217,vendas,Lombardy,1
2025021217,vendas,State of Minas Gerais,1
2025021217,vendas,State of Rio Grande do Sul,1
2025021217,vendas,State of Rio de Janeiro,1
2025021217,vendas,State of Santa Catarina,1
2025021218,vendas,State of Bahia,1
2025021218,vendas,State of Piaui,1
2025021218,vendas,State of Rio Grande do Sul,1
2025021218,vendas,State of Tocantins,1
2025021219,vendas,State of Goias,1
2025021219,vendas,State of Maranhao,1
2025021219,vendas,State of Rio Grande do Sul,1
2025021220,vendas,Ceara,1
2025021220,vendas,State of Minas Gerais,1
2025021220,vendas,State of Rio Grande do Norte,1
2025021220,vendas,State of Santa Catarina,1
2025021220,vendas,State of Sergipe,1
2025021221,vendas,State of Bahia,1
2025021221,vendas,State of Espirito Santo,1
2025021221,vendas,State of Maranhao,1
2025021221,vendas,State of Rio Grande do Sul,1
2025021221,vendas,State of Santa Catarina,1
2025021221,vendas,Valparaiso,1
2025021222,vendas,State of Espirito Santo,1
2025021222,vendas,State of Minas Gerais,1
2025021222,vendas,State of Rio Grande do Sul,1
2025021300,vendas,State of Rio de Janeiro,1
2025021302,vendas,State of Para,1
2025021302,vendas,Santo Andre,1
2025021304,vendas,Santo Andre,1
2025021306,vendas,State of Parana,1
2025021307,vendas,State of Santa Catarina,1
2025021308,vendas,Pennsylvania,1
2025021308,vendas,State of Alagoas,1
2025021308,vendas,State of Goias,1
2025021308,vendas,State of Minas Gerais,1
2025021309,vendas,Ceara,1
2025021309,vendas,State of Bahia,1
2025021309,vendas,State of Minas Gerais,1
2025021309,vendas,State of Rio Grande do Sul,1
2025021310,vendas,(not set),1
2025021310,vendas,State of Rio Grande do Sul,1
2025021310,vendas,State of Tocantins,1
2025021312,vendas,Asuncion,1
2025021312,vendas,State of Amapa,1
2025021312,vendas,State of Rio Grande do Sul,1
2025021312,vendas,State of Rio de Janeiro,1
2025021313,vendas,Lombardy,1
2025021313,vendas,State of Rio de Janeiro,1
2025021313,vendas,State of Tocantins,1
2025021314,vendas,State of Para,1
2025021314,vendas,State of Rio Grande do Norte,1
2025021315,vendas,Federal District,1
2025021315,vendas,Pennsylvania,1
2025021315,vendas,State of Rio Grande do Norte,1
2025021315,vendas,State of Rio de Janeiro,1
2025021315,vendas,State of Santa Catarina,1
2025021316,vendas,Ceara,1
2025021316,vendas,England,1
2025021316,vendas,Minnesota,1
2025021316,vendas,State of Bahia,1
2025021316,vendas,State of Rio Grande do Sul,1
2025021316,vendas,State of Rio de Janeiro,1
2025021317,vendas,Mexico City,1
2025021317,vendas,State of Mato Grosso do Sul,1
2025021318,vendas,Ceara,1
2025021318,vendas,Federal District,1
2025021318,vendas,State of Goias,1
2025021318,vendas,State of Rio Grande do Sul,1
2025021319,vendas,State of Minas Gerais,1
2025021319,vendas,State of Parana,1
2025021319,vendas,Virginia,1
2025021320,vendas,State of Bahia,1
2025021320,vendas,State of Espirito Santo,1
2025021320,vendas,State of Para,1
2025021320,vendas,State of Rio de Janeiro,1
2025021320,vendas,State of Santa Catarina,1
2025021321,vendas,Ceara,1
2025021321,vendas,State of Espirito Santo,1
2025021321,vendas,State of Goias,1
2025021321,vendas,State of Parana,1
2025021321,vendas,State of Santa Catarina,1
2025021322,vendas,State of Bahia,1
2025021323,vendas,State of Goias,1
